Tapix's enriched data,,,,,,,,,,,,,,,,,,,,,,
shopUid,merchantUid,name,shopType,categoryName,categoryLogo,tags,street,city ,zip ,country ,coordinatesType,lat,long,url,googlePlaceId,logo,co2FootprintValue,co2FootprintUnit,transactionTimestamp,sourceId,amount,currency
kXqrr9p0ZrmceRoDrv0aQG,7e8A5naZYkPTJPgvjPyogq,Shell,bricks,Car,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/139/l,"{""Gas Station""}",Thumrayt Street,Salalah,,OM,rooftop,17.035064,54.1424553,https://www.shell.com/change-country.html,https://www.google.com/maps/place/?q=place_id:ChIJ-xzz_Sbe0z0RlmtjGJTF6dY,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/7e8A5naZYkPTJPgvjPyogq/l,29.29,kg,2024-03-28T17:30:00.678+04:00,ef534af66245d40a67d5134f6891b3aaeb381d0f92ca0be9ea04cd283283e11b,13.95,EUR
MY9kbmnJEbLc2Ka1WLRyjp,L4yQpNeZQVjhd0BogkQb1p,Preply,online,Professional Services,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/1483998/l,"{Education,""Shopping Online"",""Language Courses"",""Online Professional Services""}",,,,,,,,https://preply.com,,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/L4yQpNeZQVjhd0BogkQb1p/l,47.34,kg,2023-06-20T07:12:00.789-04:00,d1f94c8edb86031aabf1b57efdb0f0194f19ecd808f95bc757987bc94e89287c,357.3,EUR
irvtxRM9VM0DfnKatNlj5r,LbQMYYe5arAiZP7jlzDMjM,Woolworths,bricks,Consumer Goods,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/156/l,"{""Department Store""}",George Street,Sydney,2000,AU,rooftop,-33.8731247,151.2072211,https://www.woolworths.com.au,https://www.google.com/maps/place/?q=place_id:ChIJo8ZIgT6uEmsRYhbUtXBWzhg,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/LbQMYYe5arAiZP7jlzDMjM/l,14.37,kg,2024-11-18T22:01:00.345+10:00,6e07617d5fdd7735c4dfeec4a6999af5fef8d0ed580af7d1b69975f4377530e7,31.05,EUR
YAk4n8MrMVUp2JoE5VeGG,LbQMYYe5arAiZP7jlzDMjM,Woolworths,bricks,Consumer Goods,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/156/l,"{""Department Store""}",Campbell Parade 184,Bondi Beach,2026,AU,rooftop,-33.8892217,151.275658,https://www.woolworths.com.au,https://www.google.com/maps/place/?q=place_id:ChIJE2oT6Z6tEmsRxyygC11hxDA,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/LbQMYYe5arAiZP7jlzDMjM/l,0.23,kg,2023-10-02T22:02:00.345+10:00,54e6c7ee126f5a6a49c90789636719cfcf149e3027ff388c393d9e5dd2627128,0.5,EUR
8m1lnQ0qoMmS5eWZByX8AE,DlvbBZBoXWVFZgjPq3Z800,INTERSPORT,bricks,Sport,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/3653021748/l,"{Sportswear,""Sports And Outdoor Equipment""}",Sorou 18,Marousi,15125,GR,rooftop,38.0446822,23.8096336,https://www.intersport.com,https://www.google.com/maps/place/?q=place_id:ChIJFYs_atiYoRQRZCoX03PiZ-4,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/DlvbBZBoXWVFZgjPq3Z800/l,19.14,kg,2024-02-13T15:32:00.345+03:00,6c91b42fcc15f57160092cc38c70cee493319424e1b9ce40ed91253c87ad5d66,64.99,EUR
JMbe1VZ2J2piParer2P5gX,3AE7GWgQjW1cNERRKKeWXQ,Goodgame Studios,bricks,Freetime,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/154/l,"{""Online / PC Games"",""Movies / Games / Music""}",Theodorstraße 42-90,Hamburg,22761,DE,rooftop,53.5687191,9.8999342,https://goodgamestudios.com,https://www.google.com/maps/place/?q=place_id:ChIJb2mAkciFsUcRAkpceuppB1A,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/3AE7GWgQjW1cNERRKKeWXQ/l,1.26,kg,2023-03-07T14:13:00.456+02:00,3bf36fedf36fc28c20c79b8277988c4eba691c59bc9a645ac2ae8a931e58e44f,20,EUR
tenrARuBb85HH6GeMxme9q,2DKoX8nvee0ikYY3PQYv2A,Cinema City,bricks,Culture,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/149/l,{Cinema},aleja Jana Pawła II 82,Warszawa,00-175,PL,rooftop,52.2566576,20.9835075,https://www.cinema-city.pl/#/,https://www.google.com/maps/place/?q=place_id:ChIJm_uSxY7LHkcRybPjNq5Rlyw,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/2DKoX8nvee0ikYY3PQYv2A/l,3.35,kg,2024-06-15T13:55:00.789+01:00,4815a2c797885ed3a76136301fff4dc81e3f215dd4111882e03202fb4d293609,19.9,EUR
5EBegYzv22kF7S7p8zBGUv,Gv85X088glLsMqVXVAEDpv,Irish Rail,bricks,Travel,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/140/l,"{Train,""Long Distance Transport""}",Howth,Dublin,D13 X296,IE,rooftop,53.3890036,-6.0741398,https://www.irishrail.ie,https://www.google.com/maps/place/?q=place_id:ChIJ71A33r0EZ0gRumvaOJPMiTw,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/Gv85X088glLsMqVXVAEDpv/l,6.2,kg,2023-08-09T12:24:00.432+01:00,7c28bf89a94157f949037f4faee53feb9d10c437bc1bdd80b3310a1715725bfc,12.8,EUR
AGZnalYgGBNFElPpl7Zzz2,lQEL9bEB39PinzJlb29Bjl,McDonald's,bricks,Food And Drink,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/147/l,"{""Restaurant Without A Waiter"",""American Fast Food""}",Avenue Jean Jaurès 208,Paris,75019,FR,rooftop,48.8884932,2.3927987,https://www.mcdonalds.fr,https://www.google.com/maps/place/?q=place_id:ChIJF9KML7Zt5kcRnD1LcAib9P4,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/lQEL9bEB39PinzJlb29Bjl/l,4.9,kg,2024-12-29T14:26:00.876+02:00,26793c2a6af516c71bfaadf0cda38f3084306c82912264bb540a860eef549c8e,11.95,EUR
2YLbk1LbX42fl77ZldNKrE,138e64d6a930423aada7bb,Benu,bricks,Health,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/155/l,{Pharmacy},Viestova,Myjava 1,90701,SK,rooftop,48.7499549,17.5718222,https://www.benulekaren.sk,https://www.google.com/maps/place/?q=place_id:ChIJ_z8_vwlOE0cR-8NXoHUUWNE,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/138e64d6a930423aada7bb/l,15.07,kg,2023-09-05T14:09:00.123+02:00,f6802d6de04a86d18c9491fe831b17ed6cb177011cdda4ef291b82926dbb8d56,105.65,EUR
epZENgKJm0jsoGbymvMllb,538VqZ4gn33tVJJWEYa8d3,Tesco,bricks,Groceries,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/151/l,{Hyper-Supermarket},Obvodová 8640,Žilina,1007,SK,rooftop,49.2027,18.7342,https://tesco.sk,https://www.google.com/maps/place/?q=place_id:ChIJq2r4cMleFEcRF8gy2wL4VXc,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/538VqZ4gn33tVJJWEYa8d3/l,13.44,kg,2024-05-11T14:10:00.123+02:00,b587244880da6610d87bbbed3d28e04605ec7ac078a1b0f265291ab131fd5a8a,40.2,EUR
19fVe16ReEK9kw3NZRpdgX,eWQ0pYNqPveUrlXD0WK3Jo,Harrods,bricks,Consumer Goods,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/156/l,"{""Department Store""}",Pier Four Road North,Gatwick,RH6 0NP,GB,rooftop,51.1601597,-0.1788174,https://www.harrods.com,https://www.google.com/maps/place/?q=place_id:ChIJKe1oxBjwdUgRmHmJmPeXLbU,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/eWQ0pYNqPveUrlXD0WK3Jo/l,3.36,kg,2023-01-12T12:18:00.321+01:00,7a7f95fd46875bb41343b5dbf7bb2976398336f3d81e9bb0a52711cdd16b6b97,13.9,EUR
Rb7GkJeL9lNC7pavqvK8pM,bbggL20lMjLTMgvKe0ZNMr,Dunkin' Donuts,bricks,Food And Drink,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/147/l,{Sweetshop},Convention Center Drive 336,Las Vegas,89109,US,rooftop,36.1326001,-115.1555713,https://www.dunkindonuts.nl,https://www.google.com/maps/place/?q=place_id:ChIJXeCS9V3FyIARw3YbO_XCjm0,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/bbggL20lMjLTMgvKe0ZNMr/l,4.22,kg,2024-06-26T07:13:00.789-04:00,779630447ce3e1548575b3477881a1eb5d679e57e5d5ed9438b4305d95357195,7.8,EUR
DqTnsNdJ6bNKWsw0Du0MjV,rBL21bnPZ1GSobe3701GkN,Hyatt Hotels,bricks,Travel,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/140/l,"{Accommodations,Bar,Restaurant,""Music Club"",""Fitness / Bodybuilding"",""Hotels And Guesthouses"",Drinking,""Sports Field""}",West 56th Street 119,New York,10019,US,rooftop,40.7641565,-73.9785205,https://www.hyatt.com,https://www.google.com/maps/place/?q=place_id:ChIJwfFb4flYwokRa1Y4QKuhSwE,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/rBL21bnPZ1GSobe3701GkN/l,21.8,kg,2023-10-14T07:14:00.789-04:00,4743620c5d84684133720c56cba643c81fe15d580ecf965a9d80d5f6e3b3b048,22.85,EUR
9DqPzdDL4pmfrNapeo3vDP,Ad7vLoNvgRzslq9E9E89Pg,Flying Tiger Copenhagen,bricks,Consumer Goods,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/156/l,"{""Consumer Goods - Mix""}",Floriańska 28,Kraków,33-332,PL,rooftop,50.0638839,19.940348,https://pl.flyingtiger.com,https://www.google.com/maps/place/?q=place_id:ChIJM-cCLRBbFkcRQY1NpsiGXVI,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/Ad7vLoNvgRzslq9E9E89Pg/l,5.94,kg,2024-09-04T13:56:00.789+01:00,9f77eb2d2c4069c02b91899dd2c6653bfbc13aa32d15c6bc09506df078202ab9,20.25,EUR
sPzTGc63roSkx7ygH6sjls,aWbZqkB25K9S8YYNbkQ1Lv,Europcar,bricks,Travel,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/140/l,"{""Car Rentals"",""Long Distance Transport""}",Lufthavnsboulevarden 2,Kastrup,2770,DK,rooftop,55.6295715,12.6295618,https://www.europcar.com,https://www.google.com/maps/place/?q=place_id:ChIJDawoagtTUkYRblmCk4kEUYg,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/aWbZqkB25K9S8YYNbkQ1Lv/l,32.5,kg,2023-05-31T14:15:00.654+02:00,fcaabe3813d3723c59a5cbd1b2f0acb0a3928d5a59e04e501796a479df308531,53.77,EUR
rGD57zmETi4fUp1Q1EorGy,nQm0a2rlPnrFjoQmW0mZd8,DHL,bricks,Professional Services,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/1483998/l,"{""Delivery Service""}",Osmańska 2,Warszawa,02-823,PL,rooftop,52.1493805,20.9961412,https://www.logistics.dhl,https://www.google.com/maps/place/?q=place_id:ChIJy4x1G0YzGUcRWeoFlL-SAqs,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/nQm0a2rlPnrFjoQmW0mZd8/l,28.68,kg,2024-04-25T13:57:00.789+01:00,81a03ab9a8af20ad950dbf23868987fdae5a2bc36871280153391de1f267c82c,74.85,EUR
zrPoe1mprzQUMp3qPKjoKX,PrJlvWrrX2aCLMGErgAKk,Reserved,bricks,Fashion,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/150/l,"{""Fashion Chain - Mix""}",Markt 11-15,Leipzig,4109,DE,rooftop,51.3404955,12.3741056,https://www.reserved.com,https://www.google.com/maps/place/?q=place_id:ChIJCQlUTyH4pkcRgQi_yLKhgMg,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/PrJlvWrrX2aCLMGErgAKk/l,29.81,kg,2023-07-28T14:14:00.456+02:00,06b27dd0dd0982bb96d2afed17741d5381f67f4c47d5472c42cca569313c2804,36.25,EUR
2lkuPNHcRe5OkUq2XkaJAw,vdb0zGeV72AHobA37rnb5p,Burger King,bricks,Food And Drink,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/147/l,"{""Restaurant Without A Waiter"",""American Fast Food""}",Wienerbergstraße 11,Wien,1100,AT,rooftop,48.1687563,16.3468274,https://www.burgerking.at,https://www.google.com/maps/place/?q=place_id:ChIJoyKhRUmobUcRacZiDg7I3jc,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/vdb0zGeV72AHobA37rnb5p/l,5.07,kg,2024-02-07T14:19:00.345+02:00,0ae875ff27925599d1e02884e9ea4fcaf0f987bc7b8f02e41779b0d8e9c4d200,13.85,EUR
kXP0KRLG5lJHPzzBj87qg3,zGraWdpDL3RcoYAL93DYNM,KFC,bricks,Food And Drink,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/147/l,"{""Restaurant Without A Waiter"",""American Fast Food""}",Franz-Sigel-Straße 3,Singen (Hohentwiel),78224,DE,rooftop,47.7538927,8.8538052,https://www.kfc.de,https://www.google.com/maps/place/?q=place_id:ChIJPQ2jZkt9mkcRE_1qPf2ADPE,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/zGraWdpDL3RcoYAL93DYNM/l,8.46,kg,2023-01-18T14:15:00.456+02:00,974a7c6f36c720f3f1e84a3d7ed9bad09fb23e399afd699e5b46b44e39b592ec,20.65,EUR
Zoa77oN7MrQfZjrK7197B9,LMG98vJBmMohAR4KeRjMqL,MediaMarkt,bricks,Electronics,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/145/l,"{""Electronics Goods""}",Tauentzienstraße 9,Berlin,10789,DE,rooftop,52.5044539,13.3370874,https://www.mediamarkt.de,https://www.google.com/maps/place/?q=place_id:ChIJsRx7n1VQqEcRQZgYiTpQg9E,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/LMG98vJBmMohAR4KeRjMqL/l,17.15,kg,2024-03-02T14:16:00.456+02:00,cd13e5319494c36a873a5678c18ae05b05442636cfc88573f5acff6aa7d2b026,63.75,EUR
bANG8gBJvYnt2ZY8kP49AM,4a5XDNEgL4LU9eBnLoYBGW,OBI,bricks,House And Garden,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/144/l,"{""Hobby Shop"",Tools,Reconstruction}",Siklósi út 37,Pécs,7622,HU,rooftop,46.0565967,18.233933,https://www.obi.com,https://www.google.com/maps/place/?q=place_id:ChIJKYsIE4exQkcRnms7PX2uzW8,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/4a5XDNEgL4LU9eBnLoYBGW/l,5.9,kg,2023-05-10T13:51:00.456+01:00,01636f282ab4f15036fd6e0dd317e26fb71d1e9f2a9ef9013481960f06b47b26,13.15,EUR
Dq8XA0810ogcY4dBlYpzKV,Ad7vLoNvgRzslq9E9E89Pg,Flying Tiger Copenhagen,bricks,Consumer Goods,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/156/l,"{""Consumer Goods - Mix""}",Grunerstraße 20,Berlin,10179,DE,rooftop,52.5199703,13.4147251,https://eu.flyingtiger.com,https://www.google.com/maps/place/?q=place_id:ChIJ54twBiJOqEcRFxu9brehHg0,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/Ad7vLoNvgRzslq9E9E89Pg/l,0.82,kg,2024-07-13T14:17:00.456+02:00,8dca941d101391815cb03fedcb9e5c2bf7eed143420367f354ed50e2c6ea5390,3.9,EUR
9StK414ngGpJZx8cLXwyO9,mA82AX5RGRdHlr2a51K8pK,ibis,bricks,Travel,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/140/l,"{""Accommodation Booking"",Accommodations,""Hotels And Guesthouses""}",Rue La Fayette 122,Paris,75010,FR,rooftop,48.8780094,2.352683,https://ibis.accor.com,https://www.google.com/maps/place/?q=place_id:ChIJZfXYj2xu5kcRsIyb669-V5w,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/mA82AX5RGRdHlr2a51K8pK/l,0.74,kg,2023-11-28T14:27:00.876+02:00,db280aafccab7572728f21c6b2ab1b9a7632be3cda0d84a46bff64a67907c72f,12.6,EUR
18GqQ3DEmzYFM3z82MaLld,XmLkEnbLDJ9INWBgNaV4aq,The Copenhagen Metro,bricks,Travel,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/140/l,"{""Public Transport"",""Local Transport""}",Kongens Nytorv 21,København,1050,DK,rooftop,55.6798972,12.5844178,https://intl.m.dk,https://www.google.com/maps/place/?q=place_id:ChIJ_5UvhRdTUkYRox3raF3-3Bk,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/XmLkEnbLDJ9INWBgNaV4aq/l,1.23,kg,2024-10-12T14:16:00.654+02:00,b5fda19304ae130d52e44cab01b5be8e95038b391189d5196c88ab01f1e4924e,3.2,EUR
lB0PDXypDzQSeRYglZjooJ,eWQ0pYNqPveUrlXD0WK3Jo,Harrods,bricks,Consumer Goods,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/156/l,"{""Department Store""}","7J67+Q35, hamad international airpot, duty free",Doha,,QA,rooftop,25.26202382,51.61322592,https://www.harrods.com,https://www.google.com/maps/place/?q=place_id:undefined,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/eWQ0pYNqPveUrlXD0WK3Jo/l,46.06,kg,2023-03-18T18:00:00.987+03:00,c783c07d4092607639a0bafb7f216ee9bdab8105c21821d310532792e5027210,99.55,EUR
4vVuR7aRB5aXQ6h29V9pEZ,YaZX0EL1VyDcekBgJdRegl,Coca-Cola,bricks,Groceries,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/151/l,"{""Groceries - Other"",""Vending Machine""}",Baker Street Northwest 121,Atlanta,30313,US,rooftop,33.7625488,-84.3925876,https://www.coca-cola.com,https://www.google.com/maps/place/?q=place_id:ChIJ8yjI7H4E9YgRyacfAZqyAUQ,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/YaZX0EL1VyDcekBgJdRegl/l,11.01,kg,2024-01-25T07:15:00.789-04:00,d26cce0e90f3ac7008342784cbb00e5842e02232353b9ff9123137f051fb4d63,20.85,EUR
M4mkapn7P4oTEo0PjRalJ8,NmvW1vKDW2Fqlqk9dpmvM,Swarovski,bricks,Fashion,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/150/l,"{""Fashion Accessories"",Jewellery}",Budaörsi út 4,Biatorbágy,2051,HU,rooftop,47.464458,18.889821,https://www.swarovski.com,https://www.google.com/maps/place/?q=place_id:ChIJXwhi8FLhQUcRDPOiNV1kYkM,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/NmvW1vKDW2Fqlqk9dpmvM/l,52.22,kg,2023-06-22T13:52:00.456+01:00,96f6d1cd34a9c620a168e81dc3fb9526ba4a27aba6c7faebdf4527a51d7d6030,98.15,EUR
GTPwaDZzH37nIyx44MUphq,lQEL9bEB39PinzJlb29Bjl,McDonald's,bricks,Food And Drink,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/147/l,"{""Restaurant Without A Waiter"",""American Fast Food""}",Place de la République Française 31,Liège,4000,BE,rooftop,50.6430556,5.5719444,https://www.mcdonalds.be,https://www.google.com/maps/place/?q=place_id:ChIJzy73OA76wEcRDfz8u8xjVE0,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/lQEL9bEB39PinzJlb29Bjl/l,4.68,kg,2024-05-27T14:01:00.234+02:00,4e66666a09877c6d3fe5481146991e116cfdb0822f10448b1eba8617ea97bff2,12.8,EUR
AzgmlcJILomIAXjRQoGlpZ,93KZomB7bm9FP0LPjLbWE5,Søstrene Grene,bricks,House And Garden,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/144/l,"{""Home Accessories"",""Consumer Goods - Mix"",""Household Equipment""}",South Great George's Street 69-70,Dublin 8,D02 K540,IE,rooftop,53.3426708,-6.2645982,https://sostrenegrene.com,https://www.google.com/maps/place/?q=place_id:ChIJjWmyXSwPZ0gRhxgp3P-XGfk,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/93KZomB7bm9FP0LPjLbWE5/l,3.3,kg,2023-08-30T12:25:00.432+01:00,c65e8b3034b669b4442f9f03e8802f4010df26eda25c366392aa5280a6406d24,7.35,EUR
198zlMnaVPiQ2V0vEm7Jk,n74P9jvN18LU7mpgYKvVER,7-Eleven,bricks,Groceries,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/151/l,"{""Groceries - Other""}",Grensen 10,Oslo,159,NO,rooftop,59.9136855,10.7433955,https://www.7-eleven.com,https://www.google.com/maps/place/?q=place_id:ChIJXa-y5n9vQUYR7cJD-dnaDGM,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/n74P9jvN18LU7mpgYKvVER/l,0.95,kg,2024-11-09T14:20:00.456+02:00,c3acffe0b0970a3749c8b7aadedc1dcc162e50c6e1a1a45f9624510dd75692fe,2.85,EUR
kbdL87er77pT3z15mBQP1y,rDDldbv1WMzsYKNj7bBDBR,Carrefour,bricks,Groceries,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/151/l,{Hyper-Supermarket},Avenue du Général de Gaulle 2A,Beausoleil,6240,FR,rooftop,43.7427363,7.4258759,https://www.carrefour.fr,https://www.google.com/maps/place/?q=place_id:ChIJr9Pj4GLCzRIRupm9hIazDAE,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/rDDldbv1WMzsYKNj7bBDBR/l,4.55,kg,2023-02-02T14:28:00.876+02:00,ca390b5f98fb198e6af37d017e9f775d23fab000769bed68271a702c72376b0a,18.85,EUR
DnWzdZeylKmu7aZ55nblD7,l7Y8q4KlrA7tvZaV7m5D9P,British Airways,bricks,Travel,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/140/l,"{""Air Tickets"",""Long Distance Transport""}",British Airways plc (Waterside),Harmondsworth,UB70GA,GB,rooftop,51.4853969,-0.4872199,https://www.britishairways.com,https://www.google.com/maps/place/?q=place_id:ChIJfbB5ENRxdkgRAwjP9kKMN54,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/l7Y8q4KlrA7tvZaV7m5D9P/l,203.97,kg,2023-09-19T12:19:00.321+01:00,e21e275302adad139a3cb01719036bf6cfe7173f38c87970f103d57882ad0a43,262.3,EUR
LVm8la1dA7KfYk59NaQBY3,3apjjzRlXEYfzVmVkG94rg,Google,online,Digital Services,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/1484001/l,"{""Software / Applications"",""Advertising / Marketing"",""Shopping Online"",""Online Digital Services""}",,,,,,,,https://www.google.com,,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/3apjjzRlXEYfzVmVkG94rg/l,0.41,kg,2024-03-29T07:16:00.789-04:00,e4c13f1e28eb277f0cd6954f2ac24b97a836d08b445eba691b81b8859399e40c,2,EUR
lLkYGn4QjNWCmbQv8WqLpP,RzQgJLjLVkZu7oQJX5akkW,Google Workspace,online,Digital Services,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/1484001/l,"{""Shopping Online"",""Online Digital Services""}",,,,,,,,https://workspace.google.com,,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/RzQgJLjLVkZu7oQJX5akkW/l,7.62,kg,2023-07-08T12:26:00.432+01:00,c8ab77b5cf413e12ce62c08481b90d92c55f2bf83e7d4d1a85b5c9cefa469c3e,58.9,EUR
x9nvPO4vLghfWyCeKjPpd6,98P9ArR85npcok58P0by2z,The Guardian,bricks,Digital Services,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/1484001/l,"{""Subscription - Press And Media"",Subscription}",York Way 90,London,N1 9GU,GB,rooftop,51.5347041,-0.1220691,https://www.theguardian.com,https://www.google.com/maps/place/?q=place_id:ChIJAQAAPz4bdkgRGf4OB0NjAis,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/98P9ArR85npcok58P0by2z/l,0.23,kg,2024-01-30T12:20:00.321+01:00,1c5a3be2ea8a5e12aafe95b2f37342a1a8a7040a5b3ca177a4d10f0020c1b198,3,EUR
ykM7GAvdpPEsjEELENMb80,8llBBJ8Q3PGS9m9VKPLMjl,GoDaddy,bricks,Digital Services,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/1484001/l,{Webhosting},E GoDaddy Way 2155,Tempe,85284,US,rooftop,33.3361421,-111.8944158,https://godaddy.com,https://www.google.com/maps/place/?q=place_id:ChIJsZ-J8xoHK4cRKn-2R4FyRQE,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/8llBBJ8Q3PGS9m9VKPLMjl/l,3.45,kg,2023-04-13T07:17:00.789-04:00,87fc7db1021320128928bda42d458dcf4e27b0d1050c6c81fbfd02f660233ddb,16.95,EUR
HyFGyQJkTHXh1buFyjWFiN,Vn0DK7Rr32ytRvEGPepR5X,H&M,bricks,Fashion,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/150/l,"{""Fashion Chain - Mix""}",Baarerstrasse 16,Zug,6300,CH,rooftop,47.17287803,8.516989909,https://www.hm.com,https://www.google.com/maps/place/?q=place_id:ChIJF12qQ1iqmkcRMl2ijHcdK10,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/Vn0DK7Rr32ytRvEGPepR5X/l,43.28,kg,2024-05-06T14:05:00.567+02:00,abd58d0330833b22514ce18b5256546dd161965a3431d18c315bfb5ceaa1bcaf,59.9,EUR
jrn36cuT0UdWm56HDzVuyi,7oLD7e0oYQvCD7kKWegkqK,Coop,bricks,Groceries,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/category/151/l,{Hyper-Supermarket},Bahnhofstrasse 14,Küssnacht Am Rigi,6403,CH,rooftop,47.08236723,8.439595544,https://www.coop.ch/,https://www.google.com/maps/place/?q=place_id:ChIJRQvYGmn_j0cRiGwQthjXmBI,https://s3.eu-central-1.amazonaws.com/files.node-prod.dateio.cz/m/7oLD7e0oYQvCD7kKWegkqK/l,61.9,kg,2023-06-24T14:06:00.567+02:00,b2a9ee82c79733ecf85693e80269d4b24f4468b32e4d3430ac7834b9610b63c9,163.7,EUR
